CustomerID,FirstName,LastName,DOB,Province,MonthlyIncome,EmploymentStatus,CreditScore
CUST000324,Rose,Walker,08/08/1958,Free State,79584.41,Unemployed,556.0
CUST000325,Madison,Blankenship,26/01/1970,Gauteng,29093.49,Self-Employed,739.0
CUST000326,Ricky,Taylor,2000-12-26,Gauteng,10774.07,Retired,
CUST000327,Kevin,Vasquez,03-25-1960,Western Cape,38496.27,Employed,534.0
CUST000328,Paige,Taylor,1977-05-05,Western Cape,75419.61,Self-Employed,446.0
CUST000329,Ellen,Paul,2000-12-21,KwaZulu-Natal,62655.78,Self-Employed,721.0
CUST000330,Robert,Newton,26 Dec 1962,Eastern Cape,12587.44,Retired,659.0
CUST000331,Robert,Garcia,01-21-1979,KwaZulu-Natal,56391.96,Unemployed,327.0
CUST000332,Ricky,Lynn,02-19-1957,Eastern Cape,45516.57,Unemployed,355.0
CUST000333,Mitchell,Ramos,12/03/2001,North West,23907.08,Employed,840.0
CUST000334,Melissa,Garcia,1988-06-24,Limpopo,15124.62,Retired,674.0
CUST000335,Amy,Levine,13/10/1972,North West,,Employed,314.0
CUST000336,Raymond,Lopez,1961-06-06,Gauteng,36536.99,Retired,733.0
CUST000337,Melanie,Gibson,1987-05-19,Northern Cape,16790.78,Employed,823.0
CUST000338,Darlene,Harper,04/08/1956,Northern Cape,51708.19,Employed,617.0
CUST000339,Kristin,Sanchez,11/08/1961,Gauteng,78932.53,Employed,616.0
CUST000340,Anne,Jones,17/04/1992,,,Retired,655.0
CUST000341,Jamie,Robinson,04-24-1997,KwaZulu-Natal,64857.0,Employed,330.0
CUST000342,Mark,Hernandez,17 Oct 1998,Free State,25667.45,Employed,808.0
CUST000343,Aaron,Garrison,07-06-1962,Gauteng,50134.33,Unemployed,405.0
CUST000344,David,King,1963-12-11,Eastern Cape,4706.76,Employed,550.0
CUST000345,Donna,Johnson,04-12-1956,Mpumalanga,18906.36,Employed,729.0
CUST000346,Kristy,Young,09/02/1971,Mpumalanga,30254.78,Unemployed,422.0
CUST000347,Grant,Williams,1991-03-03,KwaZulu-Natal,46019.82,Retired,370.0
CUST000348,Alicia,Reese,06-05-1978,Free State,,Self-Employed,598.0
CUST000349,Kimberly,Palmer,10-19-1960,Eastern Cape,52131.12,Self-Employed,551.0
CUST000350,William,Dougherty,25 Aug 1957,Gauteng,32387.11,Employed,
CUST000351,Krista,Camacho,06 Aug 1980,Free State,47150.07,Retired,361.0
CUST000352,Stephen,Maynard,27/06/1958,Free State,78662.59,Retired,681.0
CUST000353,Timothy,Morales,1988-07-01,Western Cape,55795.86,Employed,745.0
CUST000354,Tracy,Browning,04/02/1959,Eastern Cape,72998.55,Retired,634.0
CUST000355,Christopher,Franklin,09-20-1958,Eastern Cape,20818.37,Employed,459.0
CUST000356,Joshua,Schultz,20 Nov 1981,North West,14219.31,Self-Employed,762.0
CUST000357,Mark,Vang,01-12-1981,Western Cape,69511.55,Employed,520.0
CUST000358,Shawn,Jacobs,04-29-1960,KwaZulu-Natal,24481.61,Employed,606.0
CUST000359,Jacqueline,Farrell,23/10/1986,Gauteng,73295.41,Self-Employed,396.0
CUST000360,Kayla,Le,20/11/1965,,71344.97,Self-Employed,502.0
CUST000361,Shannon,Perez,11-02-1971,Western Cape,25335.06,Employed,366.0
CUST000362,Shawn,Perry,18 Feb 1960,KwaZulu-Natal,72705.67,Employed,343.0
CUST000363,Ronald,Ortega,1973-07-14,KwaZulu-Natal,39369.09,Retired,330.0
CUST000364,Elijah,Leblanc,15 Oct 1958,KwaZulu-Natal,77618.49,Retired,452.0
CUST000365,Marie,Davis,14/03/1960,Free State,75563.68,Employed,586.0
CUST000366,Joanne,Cain,10 Apr 1982,Eastern Cape,68674.43,Employed,691.0
CUST000367,Brenda,Hoffman,05-23-1971,North West,43516.7,Unemployed,697.0
CUST000368,David,Gomez,1987-07-03,Limpopo,6858.93,Unemployed,359.0
CUST000369,Karen,Parrish,06 Mar 1990,Northern Cape,51511.11,Self-Employed,402.0
CUST000370,Tanya,Burke,12/06/1972,Free State,68194.6,Self-Employed,697.0
CUST000371,Becky,Lewis,02/02/1987,KwaZulu-Natal,30099.35,Unemployed,328.0
CUST000372,Jeffrey,Rodriguez,02-23-1996,KwaZulu-Natal,19652.81,Retired,616.0
CUST000373,Michael,Farmer,1983-02-15,Western Cape,,Retired,300.0
CUST000374,Lindsay,Bruce,06/05/2002,KwaZulu-Natal,18785.52,Unemployed,
CUST000375,Loretta,Austin,01/06/1986,Western Cape,73783.89,Unemployed,705.0
CUST000376,Anthony,Hickman,05-20-1995,Free State,83056.78,Retired,798.0
CUST000377,Joseph,White,18/04/1989,Northern Cape,79272.04,Self-Employed,479.0
CUST000378,Kyle,Morgan,11-11-1955,KwaZulu-Natal,4644.73,Retired,333.0
CUST000379,Molly,Knight,10-21-1974,Eastern Cape,12880.87,Unemployed,379.0
CUST000380,Donald,Schultz,01-14-1957,KwaZulu-Natal,82027.91,Unemployed,
CUST000381,Julie,Lewis,20/09/1975,Eastern Cape,32713.73,Employed,349.0
CUST000382,Matthew,Wood,16 Mar 1990,KwaZulu-Natal,44193.1,Retired,403.0
CUST000383,Kimberly,Bradley,24/08/1959,KwaZulu-Natal,68835.16,Employed,626.0
CUST000384,Brian,Moore,1985-03-22,Western Cape,75978.47,Employed,395.0
CUST000385,Emily,Nelson,05 May 1987,Gauteng,57117.63,Retired,460.0
CUST000386,Todd,Ramos,09-05-1968,Eastern Cape,37447.03,Unemployed,588.0
CUST000387,Kari,Wilson,1976-03-15,Gauteng,48747.84,Employed,
CUST000388,Justin,Gregory,1978-12-04,Free State,54819.82,Employed,326.0
CUST000389,Elizabeth,Williams,07-16-1974,Western Cape,13798.47,Retired,800.0
CUST000390,Carol,Smith,01-13-1970,Western Cape,35695.93,Retired,678.0
CUST000391,Jason,Taylor,1967-10-31,Free State,25703.77,Employed,454.0
CUST000392,Mark,Smith,1991-06-04,Western Cape,69558.5,Self-Employed,362.0
CUST000393,Gregory,James,05 May 1989,Northern Cape,79877.1,Self-Employed,787.0
CUST000394,Vincent,Whitaker,07 Apr 1994,Gauteng,76986.63,Self-Employed,423.0
CUST000395,Charles,Hensley,06 Aug 1957,KwaZulu-Natal,17956.77,Self-Employed,429.0
CUST000396,Andrew,Morse,1996-12-12,Mpumalanga,70716.4,Unemployed,627.0
CUST000397,Barbara,Berry,1989-08-15,Western Cape,36487.08,Unemployed,832.0
CUST000398,Robert,Wilson,1956-07-26,Northern Cape,13557.77,Employed,408.0
CUST000399,Mark,Solis,1985-03-27,Free State,75350.93,Unemployed,692.0
CUST000400,Marilyn,Gillespie,19 Oct 1959,Gauteng,36939.4,Retired,339.0
CUST000401,Megan,Sanchez,11-01-1983,Eastern Cape,42755.06,Unemployed,320.0
CUST000402,Alexandria,Foster,06-17-1970,Free State,44075.35,Employed,533.0
CUST000403,Matthew,Cook,21 Aug 1963,Limpopo,38050.2,Self-Employed,752.0
CUST000404,William,Wilson,17 Jan 1980,North West,74308.71,Self-Employed,367.0
CUST000405,Rebecca,Bailey,25 Jun 1990,KwaZulu-Natal,46705.04,Self-Employed,497.0
CUST000406,Lori,Briggs,28/11/1966,Gauteng,41244.12,Self-Employed,580.0
CUST000407,Dwayne,Gonzalez,25 Jun 1984,Northern Cape,78807.42,Self-Employed,681.0
CUST000408,Kathleen,Rios,26 Jan 1964,KwaZulu-Natal,42703.87,Unemployed,467.0
CUST000409,Kendra,Snyder,10-12-1991,Western Cape,35618.54,Self-Employed,526.0
CUST000410,Kathleen,Cole,05/12/1999,Free State,45819.14,Employed,785.0
CUST000411,Anne,Reid,18/07/1985,Gauteng,53471.68,Unemployed,733.0
CUST000412,Michelle,Burton,10-24-1962,North West,42069.19,Retired,
CUST000413,Carlos,Ramos,02-07-1970,Northern Cape,53528.53,Employed,793.0
CUST000414,Joshua,Brown,12-02-1979,Limpopo,25522.33,Unemployed,492.0
CUST000415,Lance,Hayes,19/04/1958,Gauteng,69090.28,Unemployed,443.0
CUST000416,Marie,Jones,19 Jan 1997,Free State,38194.54,Employed,494.0
CUST000417,Melissa,Gilbert,27/11/1979,Northern Cape,42796.68,Unemployed,819.0
CUST000418,Steven,Spencer,29/07/1993,Northern Cape,12357.05,Unemployed,487.0
CUST000419,Paula,Cole,06-09-1994,Western Cape,22477.9,Retired,639.0
CUST000420,Denise,Morris,05-25-1978,North West,42378.19,Employed,783.0
CUST000421,Edward,Brown,1960-07-14,Mpumalanga,37755.13,Self-Employed,440.0
CUST000422,Rachel,Cooper,11-08-1989,Mpumalanga,76374.03,Self-Employed,623.0
CUST000423,William,Thompson,17/06/1967,Western Cape,55298.14,Employed,304.0
CUST000424,Samuel,Gonzales,28/08/1980,KwaZulu-Natal,17254.03,Employed,432.0
CUST000425,Erik,Watson,22 Feb 1969,Mpumalanga,,Self-Employed,682.0
CUST000426,Riley,Morgan,04-07-1984,Northern Cape,58978.23,Self-Employed,531.0
CUST000427,Kristina,Holland,09-24-1958,Free State,35375.81,Self-Employed,366.0
CUST000428,Cody,Gregory,03-16-1969,Free State,46383.22,Retired,437.0
CUST000429,Jennifer,Douglas,27 Jan 1999,Limpopo,17773.12,Retired,319.0
CUST000430,Morgan,Cook,16/07/1983,Eastern Cape,51970.27,Unemployed,338.0
CUST000431,Donald,Bailey,01-06-2002,Northern Cape,52310.89,Employed,320.0
CUST000432,Holly,Myers,1984-02-17,Mpumalanga,14449.4,Self-Employed,510.0
CUST000433,Sharon,Collins,1973-08-24,Free State,12628.88,Self-Employed,728.0
CUST000434,Latasha,Li,1987-09-25,Northern Cape,13977.63,Employed,809.0
CUST000435,Maria,Rodgers,19/06/1988,Free State,82836.14,Retired,602.0
CUST000436,Alicia,Lucas,22 Nov 1975,Eastern Cape,43193.45,Employed,391.0
CUST000437,Michael,Cox,21 Mar 1964,KwaZulu-Natal,67251.86,Employed,562.0
CUST000438,Jason,Meza,28 Nov 1978,Free State,8531.46,Employed,597.0
CUST000439,Jeremy,Taylor,04-09-1959,Mpumalanga,12147.38,Employed,309.0
CUST000440,Megan,Garcia,26/07/1992,Limpopo,39736.02,Employed,681.0
CUST000441,Mary,Stephenson,18/05/1957,Western Cape,81965.95,Retired,789.0
CUST000442,Matthew,Miranda,09/11/1961,Western Cape,62976.09,Self-Employed,406.0
CUST000443,Nicholas,Martin,22 Jun 1995,North West,35069.94,Employed,433.0
CUST000444,Kellie,Lamb,07 Jul 1963,Western Cape,39975.37,Unemployed,312.0
CUST000445,Samuel,Jenkins,12/01/1988,Limpopo,59903.45,Retired,554.0
CUST000446,John,Wallace,30 Mar 1969,KwaZulu-Natal,49446.71,Employed,311.0
CUST000447,Kaitlyn,Cole,14/03/1981,Northern Cape,73075.63,Employed,803.0
CUST000448,Kyle,Stokes,01-29-1978,Free State,22427.88,Retired,540.0
CUST000449,Mary,Richardson,11 Jan 2001,North West,44625.72,Retired,318.0
CUST000450,Tracey,Murray,03 Feb 1969,Gauteng,4513.66,Unemployed,820.0
CUST000451,Patrick,Rose,12 Dec 2001,Limpopo,8869.15,Retired,639.0
CUST000452,Lisa,Solis,18 Mar 1962,Limpopo,13678.88,Self-Employed,302.0
CUST000453,John,Davidson,07-11-1997,Northern Cape,61018.73,Self-Employed,804.0
CUST000454,Angela,Garcia,03 Mar 1996,Western Cape,20271.68,Retired,520.0
CUST000455,Melissa,Mitchell,12/03/1992,Limpopo,37864.86,Employed,761.0
CUST000456,Joshua,Whitehead,22/08/1962,,63765.22,Retired,794.0
CUST000457,Samuel,Potts,23/03/1966,KwaZulu-Natal,14834.73,Unemployed,816.0
CUST000458,Shannon,Bailey,05 Nov 1956,Eastern Cape,82069.28,Retired,436.0
CUST000459,Brian,Shaw,11-19-1966,Northern Cape,61805.89,Self-Employed,505.0
CUST000460,Virginia,Brooks,12-02-1956,Limpopo,15180.07,Self-Employed,815.0
CUST000461,Sarah,Combs,10-07-1986,Western Cape,49763.56,Retired,846.0
CUST000462,Lacey,Taylor,03 May 1969,Gauteng,6534.41,Employed,504.0
CUST000463,Maria,Horton,25/03/1962,Free State,16287.49,Unemployed,508.0
CUST000464,Janice,West,1955-10-27,Limpopo,12749.64,Self-Employed,698.0
CUST000465,Christian,Scott,08-24-1995,Gauteng,35698.15,Unemployed,
CUST000466,Ana,Acosta,11-24-1980,Eastern Cape,67364.45,Self-Employed,676.0
CUST000467,Daniel,Roberts,08/01/1970,Eastern Cape,18782.78,Self-Employed,477.0
CUST000468,Brandon,Barnes,1993-09-03,Mpumalanga,26968.54,Self-Employed,
CUST000469,Stephen,Rodriguez,06 Jan 1999,KwaZulu-Natal,79254.57,Unemployed,802.0
CUST000470,Candice,Smith,04-21-1980,Western Cape,30087.65,Self-Employed,833.0
CUST000471,John,Thomas,03/03/1976,Mpumalanga,36975.07,Self-Employed,639.0
CUST000472,Christina,Allen,07-25-1975,Eastern Cape,54271.59,Employed,417.0
CUST000473,Elizabeth,Miller,08 May 2002,Eastern Cape,53902.94,Employed,628.0
CUST000474,Carlos,Fox,1979-12-02,Mpumalanga,,Unemployed,826.0
CUST000475,Vanessa,Spencer,23 Apr 1974,North West,76811.67,Employed,398.0
CUST000476,Theodore,Reid,2002-08-28,Western Cape,55175.92,Retired,406.0
CUST000477,Jon,Smith,01 Jun 1993,Western Cape,16877.24,Unemployed,338.0
CUST000478,Michael,Quinn,1985-09-21,KwaZulu-Natal,49425.78,Self-Employed,564.0
CUST000479,Kelsey,Moss,12 Jul 1971,Mpumalanga,5859.72,Employed,364.0
CUST000480,Bradley,Payne,1994-08-13,Western Cape,44978.37,Unemployed,388.0
CUST000481,Gregory,Maxwell,13 Nov 1977,Mpumalanga,57688.21,Self-Employed,439.0
CUST000482,Heather,Welch,07-09-1994,KwaZulu-Natal,75901.74,Unemployed,311.0
CUST000483,Bryan,Parsons,15/07/1977,Western Cape,50603.85,Employed,612.0
CUST000484,Kelly,Williams,02-21-1965,Eastern Cape,56497.49,Self-Employed,488.0
CUST000485,Bobby,Mahoney,04-21-1980,Eastern Cape,58513.72,Employed,772.0
CUST000486,Veronica,Daniels,1967-09-23,Free State,24680.35,Retired,638.0
CUST000487,Karen,Lee,13/09/1972,Western Cape,10119.62,Retired,761.0
CUST000488,Kimberly,Glenn,07-02-1971,KwaZulu-Natal,33841.72,Retired,
CUST000489,David,Richardson,06/04/1998,Eastern Cape,56087.5,Unemployed,437.0
CUST000490,Julia,Kline,02-15-1974,North West,33378.7,Employed,479.0
CUST000491,Terri,Crawford,1979-06-13,Free State,15770.13,Unemployed,378.0
CUST000492,Sandra,Stone,1994-01-08,Northern Cape,69917.71,Self-Employed,337.0
CUST000493,Jessica,Miller,26 Jun 1984,KwaZulu-Natal,22476.19,Unemployed,437.0
CUST000494,Lynn,Gardner,1970-12-26,Mpumalanga,5352.63,Self-Employed,826.0
CUST000495,Christopher,Guerrero,12/04/1970,KwaZulu-Natal,50047.91,Self-Employed,795.0
CUST000496,Carrie,Simmons,1988-09-03,Eastern Cape,23155.87,Self-Employed,343.0
CUST000497,Michael,Williams,04-30-1997,Mpumalanga,41098.8,Unemployed,405.0
CUST000498,Michael,Bolton,09-29-1968,Free State,50397.89,Retired,674.0
CUST000499,Tina,Gould,1959-03-03,Northern Cape,82800.27,Retired,661.0
CUST000500,Dana,Cox,01-07-1994,North West,,Self-Employed,750.0
CUST000501,Erin,Cisneros,1962-06-03,Northern Cape,21527.13,Unemployed,421.0
CUST000502,Cathy,Harrington,28 Mar 1957,Limpopo,43262.09,Self-Employed,465.0
CUST000503,Carlos,Osborne,24 Feb 1973,Gauteng,14794.75,Self-Employed,824.0
CUST000504,Patrick,Bradley,11/08/1984,Gauteng,78756.97,Retired,319.0
CUST000505,Erika,Rush,06-04-1973,Western Cape,53325.33,Retired,474.0
CUST000506,Kathryn,Berry,24 Dec 1980,KwaZulu-Natal,70546.48,Unemployed,471.0
CUST000507,Raymond,Banks,07-20-1967,North West,10041.85,Self-Employed,
CUST000508,Daniel,Fitzgerald,10 Jul 1979,KwaZulu-Natal,18782.49,Employed,844.0
CUST000509,Paul,Hoffman,1968-02-18,Western Cape,14991.47,Employed,741.0
CUST000510,Jorge,Griffin,05-24-2003,Gauteng,39030.98,Retired,690.0
CUST000511,Justin,Hendricks,1979-02-22,Mpumalanga,42909.87,Employed,590.0
CUST000512,David,Farrell,07 Apr 1977,Free State,61586.48,Employed,
CUST000513,Rachel,Wallace,13/10/1959,Limpopo,13079.95,Unemployed,567.0
CUST000514,Evelyn,Bruce,28 Nov 1970,Limpopo,84339.79,Self-Employed,723.0
CUST000515,Michael,Brown,04 Aug 1981,KwaZulu-Natal,49170.36,Unemployed,652.0
CUST000516,Patricia,York,25 Sep 1989,KwaZulu-Natal,57572.27,Retired,465.0
CUST000517,Sara,Little,31 Aug 1993,Limpopo,53929.04,Employed,464.0
CUST000518,William,Martinez,1965-03-19,Western Cape,42469.33,Employed,365.0
CUST000519,Dominic,Tyler,10-29-1956,Western Cape,62821.82,Retired,833.0
CUST000520,Angela,Wood,1994-02-21,KwaZulu-Natal,39837.25,Unemployed,499.0
CUST000521,Andrea,Salazar,15/09/1959,KwaZulu-Natal,33459.07,Self-Employed,388.0
CUST000522,Kyle,Key,27 Jan 1990,Limpopo,37138.8,Employed,370.0
CUST000523,Alicia,Hammond,02-01-1995,Northern Cape,32521.67,Unemployed,531.0
CUST000524,Charles,Compton,26/05/1986,North West,50779.99,Retired,818.0
CUST000525,Shannon,Frazier,1972-02-08,Northern Cape,80734.74,Unemployed,850.0
CUST000526,Natalie,Deleon,04-11-1986,North West,49835.07,Unemployed,769.0
CUST000527,Hunter,Burch,1976-05-01,North West,9938.12,Self-Employed,535.0
CUST000528,Renee,Brown,11 Jul 1961,Limpopo,5282.72,Self-Employed,594.0
CUST000529,Eric,Martin,01-20-1971,Western Cape,18868.1,Self-Employed,575.0
CUST000530,Jenna,Reed,23/09/2000,North West,23406.34,Unemployed,511.0
CUST000531,Patty,Singleton,06/08/1967,Limpopo,13088.49,Retired,306.0
CUST000532,Cynthia,Pierce,1961-07-29,North West,29891.06,Unemployed,802.0
CUST000533,Kevin,Ferguson,09-10-1979,Mpumalanga,50921.55,Retired,789.0
CUST000534,Gary,David,1962-12-20,Northern Cape,73762.21,Retired,423.0
CUST000535,Donna,Le,12 Aug 1984,Limpopo,5451.51,Employed,633.0
CUST000536,Megan,Elliott,03-07-1995,KwaZulu-Natal,23589.7,Unemployed,674.0
CUST000537,Anthony,Williams,10 May 1986,Eastern Cape,65051.76,Retired,586.0
CUST000538,Barbara,Curtis,19/05/1992,Eastern Cape,62525.64,Retired,690.0
CUST000539,Robert,Fowler,22/06/1979,North West,18716.89,Unemployed,798.0
CUST000540,Courtney,Roberts,2001-06-26,Mpumalanga,17649.02,Unemployed,787.0
CUST000541,Timothy,Ballard,1988-06-12,North West,25411.41,Unemployed,
CUST000542,Kenneth,Jones,1958-06-11,Limpopo,82030.88,Self-Employed,591.0
CUST000543,Scott,Washington,11 May 1965,North West,35176.22,Self-Employed,471.0
CUST000544,Catherine,Edwards,01-18-1990,Mpumalanga,50516.82,Employed,381.0
CUST000545,Jessica,Valencia,21/05/2002,Limpopo,27954.19,Retired,577.0
CUST000546,David,Wood,07-11-1982,Northern Cape,37826.12,Employed,428.0
CUST000547,Luis,Owens,05-28-1968,Western Cape,36462.17,Retired,
CUST000548,John,Davis,30 Jun 1969,Northern Cape,11201.72,Self-Employed,386.0
CUST000549,Patrick,Gilbert,26 Jun 1967,Free State,63876.25,Self-Employed,434.0
CUST000550,Michelle,Moore,14/04/1971,Gauteng,33225.72,Retired,778.0
CUST000551,Becky,Edwards,03-13-1992,Northern Cape,82548.15,Self-Employed,767.0
CUST000552,Tyrone,Robertson,05 Jul 1979,Northern Cape,47469.62,Retired,532.0
CUST000553,Kyle,Johnson,08 Dec 2000,Free State,25414.47,Employed,835.0
CUST000554,William,Levy,22/11/1965,Limpopo,47575.46,Retired,788.0
CUST000555,Michael,Williams,28 Apr 1979,Free State,68639.77,Self-Employed,721.0
CUST000556,Nicole,Pena,26 Feb 1978,Mpumalanga,62052.51,Retired,525.0
CUST000557,Amanda,Boone,02 Apr 1976,Eastern Cape,68896.71,Unemployed,591.0
CUST000558,Nicole,Luna,03-25-1992,Mpumalanga,10011.35,Employed,766.0
CUST000559,Michael,Morales,12-10-1982,North West,6061.33,Employed,490.0
CUST000560,James,Tran,02-05-1959,Free State,,Employed,
CUST000561,William,Duran,29/12/1968,Limpopo,67750.89,Unemployed,774.0
CUST000562,Veronica,Becker,1961-04-08,Limpopo,64920.85,Unemployed,701.0
CUST000563,Theresa,Long,21 Sep 1993,KwaZulu-Natal,72243.91,Employed,424.0
CUST000564,Matthew,Mcmillan,22/10/1991,Mpumalanga,40158.36,Employed,503.0
CUST000565,James,Hicks,1979-07-28,Northern Cape,21279.99,Unemployed,630.0
CUST000566,Brandon,Taylor,1971-07-21,Northern Cape,24891.68,Self-Employed,669.0
CUST000567,Thomas,Bryant,31/08/1984,Western Cape,,Unemployed,422.0
CUST000568,Zachary,Murphy,29/12/1984,Gauteng,51276.7,Self-Employed,680.0
CUST000569,Francisco,Ewing,20/01/1991,KwaZulu-Natal,59718.54,Employed,361.0
CUST000570,Kevin,Rogers,29/04/1995,Northern Cape,14629.11,Unemployed,749.0
CUST000571,Amanda,Erickson,1969-12-15,Mpumalanga,15345.94,Retired,748.0
CUST000572,Lisa,Richardson,29 Nov 1987,Eastern Cape,48261.45,Retired,581.0
CUST000573,Tina,Silva,23/10/1993,Western Cape,40675.43,Unemployed,
CUST000574,Jessica,Watts,05 Nov 1956,KwaZulu-Natal,54388.64,Self-Employed,628.0
CUST000575,Thomas,Coffey,22 Feb 1993,Eastern Cape,44552.71,Unemployed,630.0
CUST000576,Kimberly,Lane,03-12-1990,Western Cape,57540.73,Self-Employed,482.0
CUST000577,Brandy,Jackson,05/10/1985,Western Cape,12449.66,Retired,801.0
CUST000578,Christine,Randall,08-29-1962,Gauteng,53279.27,Self-Employed,803.0
CUST000579,Erin,Johnson,2001-01-29,North West,9386.37,Retired,677.0
CUST000580,Daniel,Smith,1970-08-16,Free State,63611.18,Employed,521.0
CUST000581,Edward,Vaughn,1975-04-07,Western Cape,47298.71,Self-Employed,483.0
CUST000582,Kimberly,Knapp,18 Jun 1997,Western Cape,50913.37,Retired,406.0
CUST000583,Jill,Brown,12/03/1962,Northern Cape,31669.79,Retired,660.0
CUST000584,Jared,Nguyen,05-10-1987,Limpopo,55475.89,Unemployed,546.0
CUST000585,Alicia,Edwards,18/11/1963,Mpumalanga,79054.83,Retired,758.0
CUST000586,Rhonda,Peterson,1972-07-28,Gauteng,52458.91,Unemployed,306.0
CUST000587,Kelsey,Le,12/06/1986,Eastern Cape,6246.96,Unemployed,823.0
CUST000588,Heather,Bishop,17/10/1964,Western Cape,33130.29,Unemployed,555.0
CUST000589,John,Grant,05-12-1966,Western Cape,50309.73,Employed,632.0
CUST000590,Teresa,Evans,09/06/1969,North West,60012.41,Employed,607.0
CUST000591,Jared,Bush,14 Oct 1970,Western Cape,78710.66,Retired,726.0
CUST000592,Michael,Peck,1993-09-30,Eastern Cape,72882.99,Retired,355.0
CUST000593,Joshua,Martinez,1988-01-17,Limpopo,16541.19,Self-Employed,456.0
CUST000594,Noah,Baird,06 Nov 1994,North West,50808.02,Retired,596.0
CUST000595,Stephanie,Ballard,05/07/1969,KwaZulu-Natal,42806.3,Retired,568.0
CUST000596,Keith,Klein,11 Mar 1972,KwaZulu-Natal,43214.26,Retired,500.0
CUST000597,Scott,Scott,25/07/1978,Eastern Cape,67030.14,Employed,415.0
CUST000598,James,Ryan,08 May 2000,Limpopo,30319.44,Employed,612.0
CUST000599,Heather,Taylor,02-13-1985,North West,39957.31,Self-Employed,504.0
CUST000600,Brenda,Sanchez,20/09/1987,Western Cape,8890.31,Self-Employed,
CUST000601,Amanda,Little,1958-02-01,Free State,6331.22,Self-Employed,508.0
CUST000602,Robert,Love,05-23-1960,Northern Cape,63258.85,Employed,685.0
CUST000603,Kelli,Smith,1981-12-25,Free State,27363.09,Unemployed,354.0
CUST000604,Sarah,Russell,2000-06-12,Western Cape,26340.49,Unemployed,
CUST000605,Natalie,Woods,20 Feb 1965,Eastern Cape,45437.5,Unemployed,796.0
CUST000606,Tamara,Morris,1986-07-27,KwaZulu-Natal,82326.71,Employed,340.0
CUST000607,Rebecca,Davis,02-15-1983,Limpopo,,Unemployed,663.0
CUST000608,Amanda,Sharp,11/07/2000,Northern Cape,9491.78,Retired,330.0
CUST000609,Robin,Thompson,11-30-1997,Eastern Cape,76722.61,Employed,691.0
CUST000610,Gregory,Gillespie,07/06/2003,Mpumalanga,16796.31,Unemployed,759.0
CUST000611,Randy,Simpson,10/07/2000,KwaZulu-Natal,59565.92,Self-Employed,616.0
CUST000612,Suzanne,Howe,26/08/1997,Mpumalanga,83050.04,Self-Employed,625.0
CUST000613,Albert,Bradley,1960-09-19,KwaZulu-Natal,75310.87,Unemployed,723.0
CUST000614,Tonya,Mitchell,01-16-2003,North West,70646.73,Unemployed,455.0
CUST000615,Amy,Snyder,2000-08-13,KwaZulu-Natal,65877.02,Unemployed,536.0
CUST000616,Melissa,Mcdonald,27/10/1964,Gauteng,59895.37,Retired,682.0
CUST000617,Daniel,Martin,05 Aug 1977,North West,17684.8,Retired,315.0
CUST000618,Jonathan,Lopez,04 Dec 1990,Eastern Cape,84053.6,Employed,481.0
CUST000619,Krystal,Bradley,01 Dec 1991,North West,74275.38,Retired,714.0
CUST000620,Gregory,Chase,16 Aug 1998,Limpopo,80100.7,Employed,833.0
